"Gene","GSM6506766","GSM6506768","GSM6506769"
"0610007P14Rik",16.99238903,17.58146992,17.53934242
"0610009B22Rik",8.599798427,9.974431952,7.915450318
"0610009O20Rik",14.60870034,13.21399311,14.96883228
"0610010B08Rik",0.023340079,0,0.012215676
"0610010F05Rik",5.592614856,5.550340693,5.274360728
"0610010K14Rik",19.43598455,18.39515708,14.15020828
"0610011F06Rik",17.56968363,17.6432913,18.25442241
"0610030E20Rik",4.03499775,3.899581812,4.143314055
"0610037L13Rik",11.29014623,14.07710109,11.99573512
"0610040J01Rik",1.30065712,1.465932978,1.010122716
"1-Mar",2.3388583185,2.664238238,2.7555402045
"1-Sep",0.643838024,0.529059124,0.633095969
"10-Mar",0.467699509,0.599287894,0.531529826
"10-Sep",2.026621018,2.030797524,1.788611402
"11-Mar",1.906128585,1.988018278,1.995250219
"11-Sep",15.96607183,16.05399466,16.99419115
"1110001J03Rik",26.54521211,21.79773425,23.00859973
"1110004E09Rik",21.58893122,21.47135313,19.40404992
"1110004F10Rik",58.59910453,60.10576186,55.91518952
"1110008F13Rik",32.70954451,32.01218155,32.07587793
"1110008L16Rik",1.886334432,2.215510973,2.063473404
"1110008P14Rik",132.7079612,133.0276148,131.0641076
"1110012L19Rik",7.166276585,6.167479501,7.239053526
"1110017D15Rik",0.685164583,0.344979368,0.445158413
"1110025L11Rik",0,0,0
"1110032A03Rik",10.14213279,9.792277167,9.919577321
"1110032F04Rik",7.807881247,9.707691884,8.925712058
"1110034G24Rik",1.309945387,1.285260976,1.096953833
"1110037F02Rik",7.918778818,6.351271611,7.246085579
"1110038F14Rik",5.659755688,7.337866509,6.153498967
"1110051M20Rik",12.85264146,12.1233985,12.55970635
"1110059E24Rik",11.09112236,12.88299151,9.163502112
"1110059G10Rik",3.750947282,4.125778455,3.909826828
"1110065P20Rik",27.0232282,26.999447,26.59701492
"1190002N15Rik",12.47149074,13.17511764,13.78453375
"1190003K10Rik",0,0,0
"1190005I06Rik",0.072166635,0.225801015,0
"1190007I07Rik",4.957114585,5.465511551,4.225235758
"12-Sep",0,0,0
"1300017J02Rik",0,0,0
"14-Sep",0,0,0
"15-Sep",87.10283449,86.49105998,78.91092912
"1500009L16Rik",6.711342087,8.265146858,7.064822989
"1500015O10Rik",1.670235004,1.617562525,0.936603944
"1520401A03Rik",0.056969574,0.071300471,0.13119305
"1600002H07Rik",2.874999262,3.36523746,2.966119728
"1600002K03Rik",1.545984474,2.715624289,2.214471259
"1600012H06Rik",3.549031176,2.956947034,3.522813754
"1600014C10Rik",8.529247738,8.783679095,9.425821511
"1600014C23Rik",0.089628274,0.093478818,0
"1600015I10Rik",0,0,0
"1700001C02Rik",0.157337555,0.273494959,0.054897974
"1700001C19Rik",0.094759052,0.024707505,0.024797385
"1700001F09Rik",0,0,0
"1700001J03Rik",0.068085232,0.213030777,0.142537155
"1700001K19Rik",0,0.038153302,0
"1700001L19Rik",7.822496022,8.097447528,6.68552868
"1700001O22Rik",1.866594513,2.207939962,2.478076132
"1700001P01Rik",0.169776635,0.354140908,0.444286486
"1700003E16Rik",13.59140641,13.74412226,13.63183636
"1700003F12Rik",0.342185466,0.285508949,0.429821345
"1700006A11Rik",0,0,0
"1700006E09Rik",0,0,0
"1700007B14Rik",0.098002424,0.153319098,0.025646139
"1700007G11Rik",0.122145219,0.467106686,0.340949752
"1700007K09Rik",0.239956105,0.187698692,0.251175327
"1700007K13Rik",1.844737169,1.580419872,1.655132939
"1700008O03Rik",0.16157695,0.449382667,0.169131531
"1700008P02Rik",0,0,0
"1700009N14Rik",0,0,0
"1700010B08Rik",0,0,0
"1700010D01Rik",0,0,0
"1700010I14Rik",0.280117981,0.409013085,0.469143974
"1700011E24Rik",0,0,0
"1700011H14Rik",0,0,0
"1700011I03Rik",0.098549414,0.051391611,0.154735684
"1700011L22Rik",0,0,0
"1700012A03Rik",0,0,0
"1700012B07Rik",0,0,0
"1700012B09Rik",0.15398346,0.160598784,0.080591502
"1700012L04Rik",0,0.105230441,0
"1700012P22Rik",0,0,0
"1700013D24Rik",0,0,0
"1700013F07Rik",0.984245628,1.213171894,1.592226704
"1700013G24Rik",0,0,0
"1700013H16Rik",0,0,0
"1700015E13Rik",0,0,0
"1700015F17Rik",0.447636424,0.077811242,0.234282902
"1700015G11Rik",0,0,0
"1700016C15Rik",0,0,0
"1700016D06Rik",0,0,0
"1700016G14Rik",0.121491537,0.042236989,0
"1700016H13Rik",0,0,0
"1700016K19Rik",2.588125903,2.159452051,1.264262782
"1700017B05Rik",1.946165869,2.309433589,2.209186258
"1700017D01Rik",0,0,0
"1700017N19Rik",0,0,0
"1700018B08Rik",0,0,0
"1700018C11Rik",0,0,0
"1700018F24Rik",0,0,0
"1700019A02Rik",0.196186334,0.146153391,0.088011037
"1700019B03Rik",0.09719323,0.081095019,0.081390023
"1700019D03Rik",2.556241426,2.80911771,2.936808975
"1700019N19Rik",0,0.083769495,0.042037114
"1700019O17Rik",0,0,0
"1700020A23Rik",0,0,0
"1700020D05Rik",0.363165691,0.32465807,1.031823816
"1700020L24Rik",0.195642881,0.051011987,0.051197556
"1700020N15Rik",0,0,0
"1700021F05Rik",4.65178361,5.305492287,4.131033643
"1700021F07Rik",0,0,0
"1700022I11Rik",0,0,0
"1700023F06Rik",1.645847739,2.258625578,1.858810378
"1700024G13Rik",0.665456158,0.277617998,0.278627907
"1700024P04Rik",0,0,0
"1700024P16Rik",0.103292574,0.137111105,0.078634219
"1700025F22Rik",0,0,0
"1700025G04Rik",11.05624044,11.41514429,11.19036473
"1700028K03Rik",0.113984682,0.288712477,0.25567301
"1700028P14Rik",1.220514059,1.145653997,1.149821615
"1700029F12Rik",0,0,0
"1700029H14Rik",0.031909825,0,0.033401779
"1700029I15Rik",1.309705471,1.365972073,2.284901928
"1700029J07Rik",1.137138987,1.309901519,1.385729692
"1700029P11Rik",0,0,0
"1700030F18Rik",0,0,0
"1700030J22Rik",3.66983848,2.798407566,3.334065175
"1700030K09Rik",2.733307906,3.058817062,3.153480215
"1700031F05Rik",0,0,0
"1700034E13Rik",0,0,0
"1700034J05Rik",0,0.013654469,0
"1700034O15Rik",0,0,0
"1700037C18Rik",3.25045085,2.301915901,2.352294995
"1700037H04Rik",27.17733932,25.49522261,24.25327538
"1700039E15Rik",0,0.052531837,0.052722935
"1700040L02Rik",0.357552223,0.405817217,0.517372804
"1700042G07Rik",0,0,0
"1700047I17Rik2",0.427826836,0.404374929,0.475819389
"1700049G17Rik",1.735553008,1.703007189,1.838198728
"1700056E22Rik",0.109555967,0.171393945,0.11467829
"1700057G04Rik",0,0,0
"1700061G19Rik",0.072068449,0.090197521,0.135788457
"1700065D16Rik",0.102062255,0.425787912,0.213668414
"1700066B19Rik",0,0.05991972,0.020045898
"1700066C05Rik",0,0,0
"1700066M21Rik",10.26651955,10.85451301,10.67280121
"1700067K01Rik",0.023263202,0,0.07305264
"1700067P10Rik",0,0.208737966,0.27932974
"1700071K01Rik",0,0.106446978,0
"1700074P13Rik",0,0,0
"1700080E11Rik",0,0,0
"1700080G18Rik",0.827661096,0.310758647,0.207926075
"1700080O16Rik",0,0,0
"1700088E04Rik",2.871650513,2.63076103,2.802813032
"1700092M07Rik",0,0.145384162,0.145913035
"1700093K21Rik",0.095614278,0.199443977,0.100084754
"1700094D03Rik",1.659063637,1.748177656,1.396468314
"1700102P08Rik",0.305833199,0.287074962,0.192079515
"1700109H08Rik",2.148446146,2.086211894,2.3264456
"1700112E06Rik",0.101204261,0.126662549,0.211872195
"1700113H08Rik",0,0,0.030566126
"1700122O11Rik",0,0,0
"1700123K08Rik",0.011490306,0,0
"1700123O20Rik",7.178612703,7.837968807,7.484898428
"1700125H20Rik",0,0.008550686,0
"1700129C05Rik",0,0,0
"1810009A15Rik",0,0,0.084781274
"1810009J06Rik",0,0,0
"1810010H24Rik",0.931225721,1.009319899,1.127669857
"1810011H11Rik",0.323647516,0.487574855,0.489348537
"1810011O10Rik",0.756150182,0.622606855,0.458239285
"1810013L24Rik",13.21007244,12.28592522,12.58920765
"1810022K09Rik",15.45842516,16.03491616,14.90604062
"1810024B03Rik",0.50246425,0.524050749,0.22145563
"1810026J23Rik",23.21001918,23.71917382,25.32718883
"1810030O07Rik",5.06304183,4.691490443,4.60298395
"1810037I17Rik",38.04527398,44.03829273,36.75633083
"1810041L15Rik",6.261464666,6.304017208,6.356275109
"1810043G02Rik",11.66228845,12.52105967,11.46382433
"1810043H04Rik",16.29855697,12.63723871,14.59130354
"1810046K07Rik",0,0,0
"1810055G02Rik",8.801220762,8.717937321,9.017746276
"1810062G17Rik",0.116290472,0.303216145,0.547774513
"1810065E05Rik",0,0,0
"2-Mar",20.295420725,21.014052675,19.50657247
"2-Sep",14.69270971,14.80186945,15.17933551
"2010003K11Rik",0,0,0
"2010005H15Rik",0,0,0
"2010106E10Rik",0,0,0
"2010107E04Rik",67.6752582,73.54833137,62.76050867
"2010107G12Rik",0.152740225,0.063720855,0.207846135
"2010107G23Rik",10.8745365,12.08586036,12.15557921
"2010109A12Rik",0,0.302441505,0
"2010109I03Rik",0.252640589,0.204940048,0.088150959
"2010111I01Rik",3.980856217,4.58041455,4.561823358
"2010300C02Rik",47.92465442,50.95843157,47.99006491
"2010315B03Rik",3.855494069,4.575769723,4.234564749
"2200002D01Rik",0.104477929,0,0
"2200002J24Rik",0,0,0
"2210010C04Rik",0,0,0.025885599
"2210011C24Rik",0.23360666,0.243642697,0.244529012
"2210013O21Rik",19.49257908,17.87749639,15.22200241
"2210016F16Rik",3.679015162,3.38680185,2.888271495
"2210016L21Rik",56.65496038,58.01983845,56.22993868
"2210404O09Rik",2.599623505,2.462562891,1.84739962
"2210407C18Rik",0,0.12541653,0
"2210408I21Rik",1.724541161,1.963641521,1.772050185
"2210418O10Rik",0.053817943,0.098227552,0.112668435
"2300002M23Rik",0,0,0
"2300003K06Rik",0,0,0
"2300009A05Rik",10.36375633,10.34707348,9.828389743
"2310002L09Rik",0,0,0
"2310007B03Rik",0,0,0.023199562
"2310009A05Rik",8.067622386,6.310663232,6.222503795
"2310009B15Rik",4.452845686,7.062971382,5.826299838
"2310011J03Rik",14.81508373,15.68466386,14.13746915
"2310022A10Rik",7.764686149,7.426703286,8.940499109
"2310022B05Rik",18.16399507,19.67939714,17.25277143
"2310030G06Rik",1.620669714,1.601332801,1.205368553
"2310033P09Rik",10.69633777,8.889136223,8.921472801
"2310034C09Rik",0,0,0
"2310034P14Rik",0.810334857,0.578259067,0.937508875
"2310035C23Rik",13.29045381,13.84145527,14.76380377
"2310036O22Rik",58.2554644,57.10403034,52.58758142
"2310039H08Rik",2.261345711,1.858208955,2.510534762
"2310045n01rik-mef2b",0,0,0
"2310050C09Rik",0,0,0
"2310057J18Rik",0,0.041884747,0
"2310057M21Rik",4.86107726,5.136977656,4.73836553
"2310057N15Rik",0,0,0
"2310061I04Rik",19.96355545,20.123597,19.30814261
"2310061N02Rik",0,0,0
"2310079G19Rik",0,0,0
"2410002F23Rik",14.68266871,15.95015486,14.86122541
"2410004B18Rik",12.44403015,13.84619766,12.64274127
"2410004P03Rik",0.942837236,1.013140979,0.448599947
"2410015M20Rik",41.11337979,45.00169364,39.73086334
"2410016O06Rik",6.70595998,6.970507486,6.334093575
"2410089E03Rik",5.02201586,5.814546035,6.226830552
"2410124H12Rik",0,0,0
"2410131K14Rik",6.42785786,5.421141268,6.936060844
"2410137M14Rik",0.67361088,0.319340934,0.512804194
"2410141K09Rik",0,0,0
"2510002D24Rik",9.329997809,9.775668827,10.75634893
"2510009E07Rik",12.42196855,13.44775347,14.14090583
"2510039O18Rik",8.018689977,7.666251116,7.127003564
"2610002M06Rik",13.66420017,13.88242058,15.01490592
"2610008E11Rik",6.668027277,6.49952725,7.097210042
"2610020H08Rik",0.075671872,0.087692034,0.061607726
"2610028H24Rik",0,0.026883689,0
"2610042L04Rik",0.074099155,0.099363276,0.099724736
"2610044O15Rik8",5.249310014,4.977115462,6.805988656
"2610301B20Rik",17.85817807,16.50144022,16.63174354
"2610305D13Rik",0.246756103,0.343142743,0.236768823
"2610318N02Rik",0.197159963,0.44553211,0.412756477
"2610507B11Rik",37.74229142,36.79997682,38.32595819
"2610524H06Rik",9.697210216,11.80919396,10.56132447
"2610528A11Rik",0.700665478,0.292306781,0.293370124
"2610528J11Rik",0.045546268,0,0
"2700049A03Rik",1.286200861,1.545223399,1.209999599
"2700060E02Rik",37.32477483,38.67218714,35.36120277
"2700062C07Rik",10.72751436,10.76011851,9.670980254
"2700081O15Rik",5.641956886,5.61568097,5.031066231
"2700094K13Rik",13.53256098,17.1786775,16.67455827
"2700097O09Rik",1.796691319,2.074652248,1.444105996
"2810004N23Rik",7.397445628,6.675889242,5.015100711
"2810006K23Rik",3.568138947,3.107586467,3.041881474
"2810021J22Rik",1.76908413,1.631876257,1.884719065
"2810403A07Rik",12.99917199,14.39469318,13.38659681
"2810408A11Rik",0.220801626,0.092115017,0.046225055
"2810417H13Rik",0.133146988,0.04628905,0.046457439
"2810428I15Rik",35.67075799,43.19086136,30.12724639
"2810459M11Rik",3.991458374,4.196107281,3.7619368
"2810474O19Rik",1.803747364,1.72515333,1.863347432
"2900011O08Rik",45.37240368,45.79847022,44.58640337
"2900026A02Rik",7.538082597,7.871166613,7.853439729
"2900092C05Rik",0,0,0.044322105
"3-Mar",0.414592667,0.534146231,0.395684981
"3-Sep",132.2230431,127.8410448,130.3955636
"3010026O09Rik",5.021252386,4.911356913,5.63728849
"3110001I22Rik",0.789129388,0.651566512,0.344177241
"3110002H16Rik",9.007590081,8.844435205,9.556158198
"3110009E18Rik",0.243429734,0.203110227,0.191108525
"3110035E14Rik",177.7754745,171.3717522,176.0662595
"3110040M04Rik",0,0,0
"3110040N11Rik",1.965871231,2.069137889,2.152180012
"3110043O21Rik",6.17229465,6.59037312,5.708903041
"3110052M02Rik",4.107840854,2.359479968,2.703019507
"3110062M04Rik",0.528868047,0.754805845,0.786688252
"3110067G11Rik",0.024176317,0,0.012653344
"3110079O15Rik",0.085574007,0.089250374,0.268725138
"3110082I17Rik",4.018263031,4.823480266,4.100323371
"3110082J24Rik",0.828740185,1.440573185,1.590395014
"3300002I08Rik",0.581123748,0.312227955,0.313363766
"3425401B19Rik",0.075908469,0.05038065,0.036117088
"3632451O06Rik",9.870060579,8.290749823,9.310757596
"3830403N18Rik",0,0.121508757,0
"3830406C13Rik",2.554294591,3.395332756,2.903084787
"3830417A13Rik",0,0,0
"4-Mar",5.331268518,6.427510328,5.247749519
"4-Sep",42.12279053,43.30188771,42.13286937
"4430402I18Rik",1.382159009,1.402577813,1.544537843
"4833420G17Rik",2.973417673,3.19832372,5.347221951
"4833423E24Rik",0,0,0
"4833427G06Rik",0,0.071285138,0.143088912
"4833439L19Rik",46.01616093,46.69434324,45.01931664
"4921501E09Rik",0,0,0
"4921504E06Rik",0,0,0
"4921507P07Rik",0.556773829,0.400478301,0.381838389
"4921509C19Rik",0,0,0
"4921511H03Rik",0,0,0
"4921511M17Rik",0,0,0
"4921517D22Rik",0,0,0
"4921524J17Rik",5.413266804,4.814540092,5.283972994
"4921524L21Rik",0,0,0
"4921528I07Rik",0,0,0
"4921530L21Rik",0,0,0
"4921536K21Rik",0.121398725,0.063307084,0.169433013
"4921539E11Rik",0,0,0
"4922502D21Rik",0,0,0
"4930401G09Rik",0,0.131069945,0
"4930402F06Rik",0,0,0.080885417
"4930402H24Rik",13.18590921,14.15091472,15.14469911
"4930402K13Rik",0,0,0
"4930404N11Rik",0.076216274,0,0.079779789
"4930407I10Rik",0,0,0
"4930415F15Rik",0.151151804,0.087580821,0.070319535
"4930415L06Rik",0,0,0
"4930415O20Rik",0,0,0
"4930426D05Rik",0.330204531,0.286992112,0.115214449
"4930427A07Rik",0.410500168,0.444602535,0.280953266
"4930430A15Rik",0,0,0
"4930430F08Rik",4.367017935,4.385940526,4.260809146
"4930431P22Rik",0.080685926,0.084152295,0.042229211
"4930432K21Rik",1.087765811,1.134497606,1.463945966
"4930432M17Rik",0,0,0
"4930433I11Rik",0,0,0
"4930435E12Rik",0,0,0
"4930438A08Rik",0,0,0
"4930439D14Rik",0.039707879,0.041413779,0.083128866
"4930444G20Rik",0,0,0
"4930444P10Rik",0.085070091,0,0.207777663
"4930447A16Rik",0,0,0
"4930447C04Rik",3.833044438,3.768772735,4.295062062
"4930449I24Rik",0,0,0
"4930451I11Rik",0.100132911,0.313304244,0.419258627
"4930452B06Rik",4.93436398,5.055425574,4.416775094
"4930453H23Rik",0,0,0
"4930453N24Rik",4.083614218,4.472004019,4.132060041
"4930467E23Rik",0.620579785,0.727037473,0.694088007
"4930469G21Rik",0,0,0
"4930474N05Rik",0,0,0
"4930480E11Rik",0,0,0
"4930486L24Rik",0.115739935,0.080474846,0.040383797
"4930488N24Rik",0,0,0.020302802
"4930502E18Rik",0.19403044,0.168638528,0.135401596
"4930503B20Rik",0.028004393,0.058414995,0.087941243
"4930503E14Rik",0,0,0
"4930503L19Rik",3.4656544,2.672363762,3.18067795
"4930504O13Rik",0,0,0
"4930505A04Rik",0.286326001,0.119450771,0.419598567
"4930512M02Rik",0,0,0
"4930513O06Rik",0,0,0
"4930519F16Rik",0.094826907,0.118680949,0.178669023
"4930519G04Rik",0,0,0
"4930521O11Rik",0,0,0
"4930522H14Rik",0,0,0
"4930522L14Rik",0.199446766,0.222361131,0.205172445
"4930523C07Rik",0.436639052,0.330386507,0.313664679
"4930524B15Rik",0.051880813,0.027054839,0.108613033
"4930524N10Rik",0,0,0
"4930538K18Rik",0.795096764,0.728739353,0.517017305
"4930539E08Rik",1.971030924,1.721058618,1.669742108
"4930544D05Rik",0,0,0
"4930544G11Rik",0,0,0
"4930548H24Rik",0,0,0
"4930549C01Rik",0,0,0
"4930550C14Rik",0.044935791,0.028119773,0.037629422
"4930550L24Rik",0,0,0
"4930555G01Rik",0,0,0
"4930557A04Rik",0,0,0
"4930558K02Rik",0,0.014169269,0.014220814
"4930562C15Rik",0,0,0
"4930563D23Rik",0,0,0
"4930563E22Rik",0.735476688,0.767073696,0.786600306
"4930563M21Rik",0,0,0
"4930564C03Rik",0,0,0
"4930564D02Rik",0,0,0
"4930567H17Rik",0,0,0
"4930568D16Rik",0,0,0
"4930571K23Rik",0,0,0
"4930578C19Rik",0.22263362,0.197798502,0.414298531
"4930578I06Rik",0,0,0
"4930579F01Rik",0.020302917,0,0
"4930579G24Rik",0.430215717,0.645003846,0.534767571
"4930583I09Rik",0,0,0
"4930590J08Rik",0.115772366,0.204339542,0.149151186
"4930591A17Rik",0,0,0
"4930595M18Rik",0,0,0
"4930596D02Rik",0,0,0
"4931406B18Rik",0,0,0.011527433
"4931406C07Rik",8.096050015,6.982428116,7.768368071
"4931406P16Rik",5.190421164,5.600077468,6.068456049
"4931408C20Rik",0,0,0
"4931409K22Rik",0.059517202,0.020691379,0.020766649
"4931414P19Rik",0.788365979,0.748234012,0.816974013
"4931417E11Rik",0,0,0
"4931423N10Rik",0.08576294,0.097579008,0.073450483
"4931428F04Rik",4.996268782,5.425179394,4.954614519
"4931429L15Rik",0.043995274,0.022942683,0.023026143
"4931431F19Rik",0,0,0
"4931440F15Rik",0.275044372,0.134993235,0.203226463
"4932411N23Rik",0,0,0
"4932414N04Rik",0,0,0
"4932429P05Rik",0,0,0
"4932438A13Rik",11.48481469,11.28145146,12.41600404
"4932438H23Rik",0.192565445,0.11586825,0.100784451
"4932443I19Rik",0.133007684,0.190742561,0.174033124
"4933402D24Rik",0.422314546,0.125845061,0.126302855
"4933402E13Rik",0,0,0
"4933402J07Rik",0,0,0
"4933402N03Rik",0,0,0
"4933402N22Rik",0,0,0
"4933402P03Rik",0,0,0
"4933403O08Rik",0,0.006685138,0
"4933405L10Rik",0,0.136297652,0.136793471
"4933405O20Rik",0,0,0
"4933406M09Rik",0,0,0
"4933408B17Rik",0.102914922,0.085869021,0.247771504
"4933409G03Rik",0,0,0.018390366
"4933411K16Rik",0,0.078866498,0.039576698
"4933412E24Rik",0,0,0
"4933413G19Rik",0.92164459,0.505915583,1.57404355
"4933415F23Rik",0,0,0
"4933416C03Rik",0,0,0
"4933416I08Rik",0,0,0
"4933417A18Rik",0,0,0
"4933421I07Rik",0,0,0
"4933425L06Rik",0.049114798,0,0.051411176
"4933427D14Rik",7.167139391,6.915539122,7.25516142
"4933427G17Rik",0.257315872,0.325878448,0.230868647
"4933428G20Rik",0,0.07753822,0.077820286
"4933430I17Rik",0.111667571,0.091508176,0.19203131
"4933434E20Rik",14.55187192,15.37211636,13.35269147
"4933436I01Rik",0,0,0
"4933440N22Rik",0.148653817,0.232560259,0.103736115
"5-Mar",16.07884603,16.88418858,15.13710192
"5-Sep",349.9477189,329.1642337,330.804814
"5031410I06Rik",0,0,0
"5031414D18Rik",0.629937231,0.618353065,0.795146937
"5031439G07Rik",21.62182373,21.65045226,21.58596618
"5330417C22Rik",8.04799803,7.827300799,8.424284679
"5430401F13Rik",0,0,0
"5430402E10Rik",0,0,0
"5430419D17Rik",0,0,0
"5430427O19Rik",0.136906347,0.077884373,0.078167698
"5530400C23Rik",0,0,0
"5730409E04Rik",40.52089574,39.93965187,42.43488382
"5730455P16Rik",18.30482922,18.03587423,19.67242199
"5730507C01Rik",0.0368105,0.134371741,0.096328967
"5730508B09Rik",1.52004633,2.171239453,1.902421984
"5730559C18Rik",0.43589164,0.444735094,0.33724444
"5830411N06Rik",0,0,0.021583088
"5830473C10Rik",0,0.017633572,0
"6-Mar",54.42525957,52.05226631,56.36782269
"6-Sep",15.48628662,14.54583693,15.13333126
"6030419C18Rik",74.34168819,75.18515779,71.28523703
"6030458C11Rik",6.735395747,6.921830022,7.007269075
"6030468B19Rik",0,0.134418447,0.044969143
"6030498E09Rik",0.089476875,0,0.046830197
"6330403K07Rik",137.8620275,147.4493815,131.0185834
"6330408A02Rik",4.921949941,4.885811342,5.384003547
"6330409D20Rik",1.467452738,1.579867214,1.387412598
"6330416G13Rik",2.746765185,2.457090926,2.842015764
"6430531B16Rik",0.30442707,0.555634873,0.716986467
"6430548M08Rik",59.07874811,58.9174742,59.41056128
"6430550D23Rik",0.295826305,0.181491398,0.400733566
"6430571L13Rik",2.283203023,1.79679329,1.89023705
"6430573F11Rik",2.070413137,2.505232331,2.354853692
"6430590A07Rik",1.193025003,0.547482701,0.649378734
"6430628N08Rik",0,0,0
"6720489N17Rik",0.830364104,1.028419645,1.412430558
"6820408C15Rik",0.340230121,0.367082934,0.417540735
"7-Mar",15.7995298,15.95001676,16.84412782
"7-Sep",140.0299712,139.4659059,138.5695295
"7420426K07Rik",0,0,0
"7420461P10Rik",0,0,0
"7530416G11Rik",0.046938689,0,0
"8-Mar",8.748426289,9.175777716,8.677433446
"8-Sep",76.88366773,77.92265677,75.50495275
"8030411F24Rik",0,0,0
"8030423J24Rik",0,0.020753562,0.020829058
"8030462N17Rik",6.9283577,6.29782712,6.328435954
"8030474K03Rik",0,0,0
"8430408G22Rik",0.643526927,0.545328596,0.799918083
"9-Mar",11.18792336,11.28146171,12.15503784
"9-Sep",19.3229878,20.00384535,18.42853431
"9030025P20Rik",0.969059994,0.248785732,0.530592856
"9030617O03Rik",2.013623137,2.335220216,1.981933655
"9030624G23Rik",0.397043771,0.389742375,0.146685062
"9030624J02Rik",15.17582701,16.70544062,15.24753253
"9130008F23Rik",0,0.02558869,0.051363551
"9130011E15Rik",7.054614771,6.569868454,6.607887501
"9130019O22Rik",1.106393791,1.011465883,0.915060604
"9130023H24Rik",0.88752265,1.064499506,1.052888253
"9130204L05Rik",0,0,0
"9130401M01Rik",17.72421378,17.97921174,16.64679351
"9130409I23Rik",0,0,0
"9230104L09Rik",0.018783798,0,0.03932408
"9230110C19Rik",5.287699779,5.060700607,4.623292655
"9230110F15Rik",0,0,0
"9230112D13Rik",0,0,0
"9230113P08Rik",0,0,0
"9330159F19Rik",13.69907568,14.21866631,13.63038506
"9330182L06Rik",6.616877516,6.993162231,6.649201614
"9330182O14Rik",0.025801418,0,0
"9430007A20Rik",0,0,0
"9430015G10Rik",6.092875689,7.09980206,6.336201126
"9430016H08Rik",7.395854623,8.130540692,7.030255231
"9430020K01Rik",24.04001996,24.37369451,26.41584078
"9430038I01Rik",0.689554333,0.523038879,0.349961047
"9430069I07Rik",0,0,0
"9530002B09Rik",0,0,0
"9530003J23Rik",0,0,0
"9530053A07Rik",0,0.006973742,0.013998221
"9530057J20Rik",0.34528193,0.211832752,0.297644689
"9530068E07Rik",33.5600303,34.06126391,29.42037376
"9530077C05Rik",1.23683594,1.125793725,1.141658774
"9830107B12Rik",0,0,0
"9830147E19Rik",0.19445298,0.233743576,0.18284523
"9930012K11Rik",0.746812026,0.973620019,0.725891636
"9930021J03Rik",6.740927364,6.86952171,7.163828259
"9930104L06Rik",5.460689666,5.627687942,5.597275815
"9930111J21Rik1",0.095985548,0.100109208,0.100473382
"9930111J21Rik2",0.022043408,0.022990421,0.023074055
"a",0,0.006378707,0
"A130010J15Rik",1.731383894,1.373952646,1.273887846
"A1bg",0,0,0
"A1cf",0,0,0
"A230046K03Rik",6.990760104,6.039510535,6.550445923
"A230050P20Rik",22.07795811,22.50113673,24.7622052
"A230065H16Rik",0.494126027,0.669960598,0.465506139
"A2m",0.279727994,0.344790092,0.381536086
"A330070K13Rik",0.418406873,0.087276432,0.26278177
"A3galt2",0.067506767,0.023468981,0.023554356
"A430005L14Rik",11.72293749,10.46554115,12.52353776
"A430033K04Rik",5.206339931,4.851977461,5.309124903
"A430078G23Rik",0,0,0.018687885
"A430089I19Rik",0,0,0
"A430105I19Rik",1.380272226,1.380410035,1.276576298
"A4galt",1.242062445,1.625628885,1.045206939
"A4gnt",0.123679844,0.092138061,0.147957181
"A530016L24Rik",0,0.036226873,0.018179329
"A530032D15Rik",0,0.037240298,0.056063654
"A530064D06Rik",0,0,0
"A530099J19Rik",0,0,0
"A630001G21Rik",0.048529831,0.050614734,0.126997145
"A630023A22Rik",0,0,0
"A630033H20Rik",0.109378222,0.114077248,0.130848268
"A630073D07Rik",0,0,0
"A630076J17Rik",0,0,0
"A630095E13Rik",0,0,0
"A630095N17Rik",0.041643326,0.086864751,0
"A730017C20Rik",16.36305827,17.96556345,19.05910657
"A830005F24Rik",0.938994028,0.806510681,0.462539758
"A830010M20Rik",33.84736958,33.52701668,36.34089845
"A830018L16Rik",11.10621696,10.12276646,10.90749931
"A830021F12Rik",0.099818424,0.138808999,0.069656977
"A830080D01Rik",2.44788213,2.294509913,2.902896949
"A930009A15Rik",0.263010477,0.438895584,0.38543066
"A930018P22Rik",0,0,0
"AA414768",5.078040517,5.660313276,5.31546588
"AA415398",2.802515099,3.299131433,2.497872183
"AA467197",0.245232917,0.255768433,0.872776119
"AA623943",0,0,0
"AA792892",0,0,0
"AA986860",0.804205113,0.950588753,1.047580767
"Aaas",6.767132133,8.031354157,7.510985986
"Aacs",15.37524603,14.67770643,15.88442505
"Aadac",0,0,0
"Aadacl2",0,0,0
"Aadacl3",0,0,0
"Aadat",0.075528009,0.078772787,0
"Aaed1",5.6676052,5.05853124,5.191021363
"Aagab",20.20309742,19.1840885,21.92627154
"Aak1",26.05398005,24.43135919,26.78376761
"Aamdc",16.13065726,15.71317869,14.21002325
"Aamp",66.29413048,66.76968332,62.17176093
"Aanat",0.233092674,0.303883287,0.467649406
"Aar2",10.46309148,11.67147249,10.9370639
"Aard",1.02168254,1.434428306,0.534725812
"Aars",47.42787995,45.14564284,44.64576162
"Aars2",7.163789318,7.71818861,8.066599846
"Aarsd1",28.78295391,31.85743494,27.70539227
"Aasdh",1.496753568,1.72906202,1.71427479
"Aasdhppt",8.646731011,8.866639027,8.57564335
"Aass",1.288118863,1.13447571,1.063694595
"Aatf",6.37884939,6.675368814,6.293612699
